country_id,year,total_floorspace_m2,res_share,nres_share,residential_floorspace_m2,non_residential_floorspace_m2,v6_estimate_status,composition_status,interpolation_from,composition_source,method_id,qa_flags,period_end,nowcast_horizon_years,nowcast_method
KHM,2025,856399681.95,0.952513092467162,0.047486907532838,815731909.4420885,40667772.507911526,footprint_trend_nowcast,projected,,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2025-08-31,1.6666666666666663,full_footprint_fixed_height
KHM,2026,901806127.53,0.9521519786747085,0.04784802132529154,858656488.708666,43149638.82133402,footprint_trend_nowcast,interpolated,2025-2030,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2026-08-31,2.6666666666666665,full_footprint_fixed_height
KIR,2020,1721739.67,0.952542811116873,0.04745718888312699,1640030.7452732371,81708.92472676274,observed_2.5d,historical_estimated,,GHS-BUILT-V R2023A,ghs_built_v_volume_share,none,2020-12-31,0.0,observed_input_imputation
KIR,2023,1863230.46,0.952542811116873,0.04745718888312699,1774806.7801269845,88423.67987301559,observed_2.5d,interpolated,2020-2025,GHS-BUILT-V R2023A,ghs_built_v_volume_share,none,2023-12-31,0.0,observed_input_imputation
KIR,2024,1896219.44,0.952542811116873,0.04745718888312699,1806230.1958720626,89989.24412793729,footprint_trend_nowcast,interpolated,2020-2025,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2024-08-31,0.6666666666666666,full_footprint_fixed_height
KIR,2025,1946801.29,0.952542811116873,0.04745718888312699,1854411.5734625547,92389.71653744529,footprint_trend_nowcast,projected,,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2025-08-31,1.6666666666666663,full_footprint_fixed_height
KIR,2026,1998732.41,0.9525583031225572,0.04744169687744277,1903909.1528656592,94823.25713434066,footprint_trend_nowcast,interpolated,2025-2030,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2026-08-31,2.6666666666666665,full_footprint_fixed_height
KNA,2020,4523960.76,0.916417792580976,0.08358220741902402,4145838.1334021543,378122.6265978455,observed_2.5d,historical_estimated,,GHS-BUILT-V R2023A,ghs_built_v_volume_share,none,2020-12-31,0.0,observed_input_imputation
KNA,2023,4708557.36,0.9169653196297674,0.08303468037023268,4317583.804607494,390973.55539250665,observed_2.5d,interpolated,2020-2025,GHS-BUILT-V R2023A,ghs_built_v_volume_share,none,2023-12-31,0.0,observed_input_imputation
KNA,2024,4750591.1,0.9171478286460311,0.0828521713539689,4356994.31215016,393596.78784983954,footprint_trend_nowcast,interpolated,2020-2025,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2024-08-31,0.6666666666666666,full_footprint_fixed_height
KNA,2025,4814346.34,0.9173303376622949,0.08266966233770512,4416345.953695433,398000.38630456646,footprint_trend_nowcast,projected,,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2025-08-31,1.6666666666666663,full_footprint_fixed_height
KNA,2026,4878957.2,0.9171772164539754,0.08282278354602454,4474868.383894082,404088.81610591797,footprint_trend_nowcast,interpolated,2025-2030,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2026-08-31,2.6666666666666665,full_footprint_fixed_height
KOR,2020,2947698717.33,0.8658375829859709,0.13416241701402912,2552228332.783854,395470384.5461462,observed_2.5d,historical_estimated,,GHS-BUILT-V R2023A,ghs_built_v_volume_share,none,2020-12-31,0.0,observed_input_imputation
KOR,2023,3031441837.9,0.8653172076705383,0.1346827923294617,2623158786.387273,408283051.51272744,observed_2.5d,interpolated,2020-2025,GHS-BUILT-V R2023A,ghs_built_v_volume_share,none,2023-12-31,0.0,observed_input_imputation
KOR,2024,3053672331.8,0.8651437492320607,0.13485625076793925,2641865530.0596614,411806801.7403386,footprint_trend_nowcast,interpolated,2020-2025,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2024-08-31,0.6666666666666666,full_footprint_fixed_height
KOR,2025,3087324114.11,0.8649702907935832,0.13502970920641677,2670443636.755769,416880477.3542316,footprint_trend_nowcast,projected,,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2025-08-31,1.6666666666666663,full_footprint_fixed_height
KOR,2026,3121346742.51,0.8647430996501911,0.13525690034980886,2699163057.2011247,422183685.3088756,footprint_trend_nowcast,interpolated,2025-2030,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2026-08-31,2.6666666666666665,full_footprint_fixed_height
KWT,2020,155594647.52,0.8965311100326054,0.10346888996739455,139495442.05623758,16099205.46376242,observed_2.5d,historical_estimated,,GHS-BUILT-V R2023A,ghs_built_v_volume_share,none,2020-12-31,0.0,observed_input_imputation
KWT,2023,179904165.87,0.8965175480109937,0.1034824519890063,161287241.6627355,18616924.2072645,observed_2.5d,interpolated,2020-2025,GHS-BUILT-V R2023A,ghs_built_v_volume_share,none,2023-12-31,0.0,observed_input_imputation
KWT,2024,186206203.64,0.8965130273371231,0.10348697266287689,166936287.33424923,19269916.305750765,footprint_trend_nowcast,interpolated,2020-2025,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2024-08-31,0.6666666666666666,full_footprint_fixed_height
KWT,2025,196075591.84,0.8965085066632525,0.10349149333674747,175783436.03359184,20292155.806408178,footprint_trend_nowcast,projected,,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2025-08-31,1.6666666666666663,full_footprint_fixed_height
KWT,2026,206468081.95,0.8964902070604774,0.10350979293952259,185096613.53873512,21371468.41126488,footprint_trend_nowcast,interpolated,2025-2030,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2026-08-31,2.6666666666666665,full_footprint_fixed_height
LAO,2020,333393295.19,0.9817622757430257,0.01823772425697438,327312960.2032007,6080334.986799283,observed_2.5d,historical_estimated,,GHS-BUILT-V R2023A,ghs_built_v_volume_share,none,2020-12-31,0.0,observed_input_imputation
LAO,2023,365029982.26,0.9815373354540626,0.018462664545937372,358290556.14832413,6739426.111675849,observed_2.5d,interpolated,2020-2025,GHS-BUILT-V R2023A,ghs_built_v_volume_share,none,2023-12-31,0.0,observed_input_imputation
LAO,2024,372458421.7,0.9814623553577416,0.01853764464225837,365553919.83450896,6904501.865491014,footprint_trend_nowcast,interpolated,2020-2025,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2024-08-31,0.6666666666666666,full_footprint_fixed_height
LAO,2025,383885484.2,0.9813873752614206,0.01861262473857937,376740367.73999757,7145116.460002439,footprint_trend_nowcast,projected,,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2025-08-31,1.6666666666666663,full_footprint_fixed_height
LAO,2026,395663130.15,0.981316305651346,0.01868369434865397,388270681.16124564,7392448.988754295,footprint_trend_nowcast,interpolated,2025-2030,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2026-08-31,2.6666666666666665,full_footprint_fixed_height
LBN,2020,226725070.95,0.9781238904328308,0.021876109567169184,221765208.45627356,4959862.493726407,observed_2.5d,historical_estimated,,GHS-BUILT-V R2023A,ghs_built_v_volume_share,none,2020-12-31,0.0,observed_input_imputation
LBN,2023,231797059.14,0.9778297648792486,0.022170235120751478,226658063.83856747,5138995.301432535,observed_2.5d,interpolated,2020-2025,GHS-BUILT-V R2023A,ghs_built_v_volume_share,none,2023-12-31,0.0,observed_input_imputation
LBN,2024,233063693.04,0.9777317230280544,0.022268276971945576,227873766.17128077,5189926.868719224,footprint_trend_nowcast,interpolated,2020-2025,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2024-08-31,0.6666666666666666,full_footprint_fixed_height
LBN,2025,234976633.35,0.9776336811768603,0.022366318823139674,229721071.0525059,5255562.297494095,footprint_trend_nowcast,projected,,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2025-08-31,1.6666666666666663,full_footprint_fixed_height
LBN,2026,236905274.69,0.9775037873856393,0.02249621261436073,231575803.26111022,5329471.428889772,footprint_trend_nowcast,interpolated,2025-2030,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2026-08-31,2.6666666666666665,full_footprint_fixed_height
LBR,2020,93713430.84,0.9786496036612231,0.02135039633877684,91712611.94929944,2000818.8907005528,observed_2.5d,historical_estimated,,GHS-BUILT-V R2023A,ghs_built_v_volume_share,none,2020-12-31,0.0,observed_input_imputation
LBR,2023,101961024.16,0.9786232725542516,0.021376727445748377,99781431.13644232,2179593.0235576853,observed_2.5d,interpolated,2020-2025,GHS-BUILT-V R2023A,ghs_built_v_volume_share,none,2023-12-31,0.0,observed_input_imputation
LBR,2024,103890230.95,0.9786144955185945,0.021385504481405557,101668485.95044452,2221744.9995554835,footprint_trend_nowcast,interpolated,2020-2025,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2024-08-31,0.6666666666666666,full_footprint_fixed_height
LBR,2025,106852698.76,0.9786057184829373,0.021394281517062737,104566662.04187067,2286036.7181293406,footprint_trend_nowcast,projected,,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2025-08-31,1.6666666666666663,full_footprint_fixed_height
LBR,2026,109899642.42,0.9786061913797257,0.021393808620274343,107548470.50262995,2351171.9173700637,footprint_trend_nowcast,interpolated,2025-2030,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2026-08-31,2.6666666666666665,full_footprint_fixed_height
LBY,2020,523048577.3,0.960556620993763,0.03944337900623694,502417774.02688307,20630803.27311692,observed_2.5d,historical_estimated,,GHS-BUILT-V R2023A,ghs_built_v_volume_share,none,2020-12-31,0.0,observed_input_imputation
LBY,2023,562082814.83,0.9604040178184908,0.039595982181509205,539826593.7094588,22256221.12054122,observed_2.5d,interpolated,2020-2025,GHS-BUILT-V R2023A,ghs_built_v_volume_share,none,2023-12-31,0.0,observed_input_imputation
LBY,2024,571145280.23,0.9603531500934,0.03964684990659996,548501169.0298582,22644111.200141784,footprint_trend_nowcast,interpolated,2020-2025,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2024-08-31,0.6666666666666666,full_footprint_fixed_height
LBY,2025,585013677.16,0.9603022823683093,0.039697717631690714,561789969.3934252,23223707.76657475,footprint_trend_nowcast,projected,,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2025-08-31,1.6666666666666663,full_footprint_fixed_height
LBY,2026,599218822.8,0.9602389486257232,0.039761051374276817,575393252.4022155,23825570.397784475,footprint_trend_nowcast,interpolated,2025-2030,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2026-08-31,2.6666666666666665,full_footprint_fixed_height
LCA,2020,10226894.6,0.9252549784812772,0.07474502151872275,9462485.14305329,764409.4569467095,observed_2.5d,historical_estimated,,GHS-BUILT-V R2023A,ghs_built_v_volume_share,none,2020-12-31,0.0,observed_input_imputation
LCA,2023,10636385.01,0.9261014138850447,0.07389858611495524,9850371.196386695,786013.813613304,observed_2.5d,interpolated,2020-2025,GHS-BUILT-V R2023A,ghs_built_v_volume_share,none,2023-12-31,0.0,observed_input_imputation
LCA,2024,10729586.81,0.926383559019634,0.07361644098036607,9939712.815857923,789873.9941420793,footprint_trend_nowcast,interpolated,2020-2025,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2024-08-31,0.6666666666666666,full_footprint_fixed_height
LCA,2025,10870923.04,0.9266657041542231,0.0733342958457769,10073711.553667966,797211.4863320324,footprint_trend_nowcast,projected,,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2025-08-31,1.6666666666666663,full_footprint_fixed_height
LCA,2026,11014121.02,0.9268582028703776,0.07314179712962242,10208528.41479405,805592.6052059499,footprint_trend_nowcast,interpolated,2025-2030,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2026-08-31,2.6666666666666665,full_footprint_fixed_height
LIE,2020,3628695.83,0.7027500422925606,0.2972499577074395,2550066.1479993383,1078629.6820006622,observed_2.5d,historical_estimated,,GHS-BUILT-V R2023A,ghs_built_v_volume_share,none,2020-12-31,0.0,observed_input_imputation
LIE,2023,3716915.87,0.7068112993425227,0.2931887006574772,2627158.1356215435,1089757.7343784566,observed_2.5d,interpolated,2020-2025,GHS-BUILT-V R2023A,ghs_built_v_volume_share,none,2023-12-31,0.0,observed_input_imputation
LIE,2024,3741588.65,0.7081650516925102,0.2918349483074898,2649662.3197393594,1091926.3302606405,footprint_trend_nowcast,interpolated,2020-2025,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2024-08-31,0.6666666666666666,full_footprint_fixed_height
LIE,2025,3778905.25,0.7095188040424976,0.2904811959575024,2681204.3335699155,1097700.9164300845,footprint_trend_nowcast,projected,,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2025-08-31,1.6666666666666663,full_footprint_fixed_height
LIE,2026,3816594.02,0.7096602045451361,0.2903397954548638,2708484.8928989433,1108109.1271010565,footprint_trend_nowcast,interpolated,2025-2030,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2026-08-31,2.6666666666666665,full_footprint_fixed_height
LKA,2020,899293602.29,0.9755694890242939,0.02443051097570619,877323400.0688719,21970202.2211282,observed_2.5d,historical_estimated,,GHS-BUILT-V R2023A,ghs_built_v_volume_share,none,2020-12-31,0.0,observed_input_imputation
LKA,2023,920328044.91,0.9762174676921476,0.02378253230785252,898440313.4481052,21887731.461894818,observed_2.5d,interpolated,2020-2025,GHS-BUILT-V R2023A,ghs_built_v_volume_share,none,2023-12-31,0.0,observed_input_imputation
LKA,2024,925068778.59,0.9764334605814321,0.023566539418567966,903268108.7544724,21800669.83552776,footprint_trend_nowcast,interpolated,2020-2025,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2024-08-31,0.6666666666666666,full_footprint_fixed_height
LKA,2025,932225706.2,0.9766494534707166,0.02335054652928341,910457726.4715829,21767979.728417184,footprint_trend_nowcast,projected,,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2025-08-31,1.6666666666666663,full_footprint_fixed_height
LKA,2026,939438004.4,0.976616957739253,0.023383042260746945,917471085.841763,21966918.558236975,footprint_trend_nowcast,interpolated,2025-2030,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2026-08-31,2.6666666666666665,full_footprint_fixed_height
LSO,2020,60655167.15,0.9716028726232802,0.02839712737671982,58932734.642385215,1722432.5076147816,observed_2.5d,historical_estimated,,GHS-BUILT-V R2023A,ghs_built_v_volume_share,none,2020-12-31,0.0,observed_input_imputation
LSO,2023,65893565.87,0.972262036597999,0.027737963402000906,64065812.5514706,1827753.3185293959,observed_2.5d,interpolated,2020-2025,GHS-BUILT-V R2023A,ghs_built_v_volume_share,none,2023-12-31,0.0,observed_input_imputation
LSO,2024,67117767.23,0.9724817579229054,0.0275182420770946,65270804.26369078,1846962.9663092273,footprint_trend_nowcast,interpolated,2020-2025,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2024-08-31,0.6666666666666666,full_footprint_fixed_height
LSO,2025,68996845.6,0.9727014792478117,0.027298520752188294,67113333.77855286,1883511.8214471315,footprint_trend_nowcast,projected,,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2025-08-31,1.6666666666666663,full_footprint_fixed_height
LSO,2026,70928532.03,0.9726445911846524,0.02735540881534762,68988253.03964688,1940278.9903531282,footprint_trend_nowcast,interpolated,2025-2030,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2026-08-31,2.6666666666666665,full_footprint_fixed_height
LTU,2020,269070067.62,0.8203427297781559,0.17965727022184408,220729673.77298382,48340393.8470162,observed_2.5d,historical_estimated,,GHS-BUILT-V R2023A,ghs_built_v_volume_share,none,2020-12-31,0.0,observed_input_imputation
LTU,2023,283025479.77,0.8207888521629539,0.17921114783704606,232304158.67328763,50721321.09671236,observed_2.5d,interpolated,2020-2025,GHS-BUILT-V R2023A,ghs_built_v_volume_share,none,2023-12-31,0.0,observed_input_imputation
LTU,2024,286223684.5,0.8209375596245533,0.17906244037544672,234971773.06017807,51251911.43982192,footprint_trend_nowcast,interpolated,2020-2025,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2024-08-31,0.6666666666666666,full_footprint_fixed_height
LTU,2025,291088881.37,0.8210862670861526,0.17891373291384738,239009082.99437723,52079798.37562279,footprint_trend_nowcast,projected,,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2025-08-31,1.6666666666666663,full_footprint_fixed_height
LTU,2026,296036776.28,0.8211752329408438,0.17882476705915618,243098068.72078544,52938707.559214525,footprint_trend_nowcast,interpolated,2025-2030,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2026-08-31,2.6666666666666665,full_footprint_fixed_height
LUX,2020,49053600.56,0.6712084349715683,0.3287915650284316,32925190.46159805,16128410.098401949,observed_2.5d,historical_estimated,,GHS-BUILT-V R2023A,ghs_built_v_volume_share,none,2020-12-31,0.0,observed_input_imputation
LUX,2023,51981415.18,0.6711256403367467,0.3288743596632533,34886060.54828779,17095354.631712213,observed_2.5d,interpolated,2020-2025,GHS-BUILT-V R2023A,ghs_built_v_volume_share,none,2023-12-31,0.0,observed_input_imputation
LUX,2024,52532622.33,0.6710980421251395,0.32890195787486054,35254539.99336238,17278082.336637616,footprint_trend_nowcast,interpolated,2020-2025,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2024-08-31,0.6666666666666666,full_footprint_fixed_height
LUX,2025,53370411.7,0.6710704439135322,0.3289295560864678,35815305.87136698,17555105.82863303,footprint_trend_nowcast,projected,,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2025-08-31,1.6666666666666663,full_footprint_fixed_height
LUX,2026,54221562.12,0.6709890558895685,0.3290109441104316,36382074.77575639,17839487.344243612,footprint_trend_nowcast,interpolated,2025-2030,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2026-08-31,2.6666666666666665,full_footprint_fixed_height
LVA,2020,145154805.19,0.7863354660492798,0.2136645339507202,114140371.38837107,31014433.80162893,observed_2.5d,historical_estimated,,GHS-BUILT-V R2023A,ghs_built_v_volume_share,none,2020-12-31,0.0,observed_input_imputation
LVA,2023,151349432.85,0.7864989660726398,0.21350103392736028,119036172.45220542,32313260.397794586,observed_2.5d,interpolated,2020-2025,GHS-BUILT-V R2023A,ghs_built_v_volume_share,none,2023-12-31,0.0,observed_input_imputation
LVA,2024,152761527.93,0.7865534660804264,0.21344653391957366,120155109.27708337,32606418.652916647,footprint_trend_nowcast,interpolated,2020-2025,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2024-08-31,0.6666666666666666,full_footprint_fixed_height
LVA,2025,154904411.84,0.786607966088213,0.21339203391178702,121849044.3355533,33055367.504446704,footprint_trend_nowcast,projected,,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2025-08-31,1.6666666666666663,full_footprint_fixed_height
LVA,2026,157077355.36,0.7867016800761517,0.21329831992384837,123573019.36363073,33504335.996369302,footprint_trend_nowcast,interpolated,2025-2030,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2026-08-31,2.6666666666666665,full_footprint_fixed_height
MAR,2020,1247018524.7,0.8929664286741342,0.10703357132586577,1113545678.4918468,133472846.20815337,observed_2.5d,historical_estimated,,GHS-BUILT-V R2023A,ghs_built_v_volume_share,none,2020-12-31,0.0,observed_input_imputation
MAR,2023,1312940653.62,0.8919144243345528,0.10808557566544723,1171030707.2589138,141909946.36108625,observed_2.5d,interpolated,2020-2025,GHS-BUILT-V R2023A,ghs_built_v_volume_share,none,2023-12-31,0.0,observed_input_imputation
MAR,2024,1329877446.44,0.891563756221359,0.10843624377864104,1185670531.4621155,144206914.9778845,footprint_trend_nowcast,interpolated,2020-2025,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2024-08-31,0.6666666666666666,full_footprint_fixed_height
MAR,2025,1355693170.24,0.8912130881081651,0.10878691189183486,1208211496.776739,147481673.46326116,footprint_trend_nowcast,projected,,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2025-08-31,1.6666666666666663,full_footprint_fixed_height
MAR,2026,1382010031.65,0.8908286692441536,0.10917133075584638,1231134157.37684,150875874.2731599,footprint_trend_nowcast,interpolated,2025-2030,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2026-08-31,2.6666666666666665,full_footprint_fixed_height
MCO,2020,1563267.79,0.8611423360586893,0.1388576639413107,1346196.0765659045,217071.71343409547,observed_2.5d,historical_estimated,,GHS-BUILT-V R2023A,ghs_built_v_volume_share,none,2020-12-31,0.0,observed_input_imputation
MCO,2023,1680821.43,0.8611423360586893,0.1388576639413107,1447426.4927277067,233394.93727229326,observed_2.5d,interpolated,2020-2025,GHS-BUILT-V R2023A,ghs_built_v_volume_share,none,2023-12-31,0.0,observed_input_imputation
MCO,2024,1680118.98,0.8611423360586893,0.1388576639413107,1446821.5832937423,233297.39670625768,footprint_trend_nowcast,interpolated,2020-2025,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2024-08-31,0.6666666666666666,full_footprint_fixed_height
MCO,2025,1679065.86,0.8611423360586893,0.1388576639413107,1445914.6970767921,233151.16292320783,footprint_trend_nowcast,projected,,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2025-08-31,1.6666666666666663,full_footprint_fixed_height
MCO,2026,1678013.39,0.8611423360586893,0.1388576639413107,1445008.3706023605,233005.0193976395,footprint_trend_nowcast,interpolated,2025-2030,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2026-08-31,2.6666666666666665,full_footprint_fixed_height
MDA,2020,254566854.83,0.938489474079326,0.06151052592067397,238908313.70743486,15658541.122565163,observed_2.5d,historical_estimated,,GHS-BUILT-V R2023A,ghs_built_v_volume_share,none,2020-12-31,0.0,observed_input_imputation
MDA,2023,263817968.88,0.9386118916138174,0.06138810838618258,247622682.81217203,16195286.067827983,observed_2.5d,interpolated,2020-2025,GHS-BUILT-V R2023A,ghs_built_v_volume_share,none,2023-12-31,0.0,observed_input_imputation
MDA,2024,265919004.24,0.9386526974586479,0.06134730254135212,249605590.63539362,16313413.604606379,footprint_trend_nowcast,interpolated,2020-2025,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2024-08-31,0.6666666666666666,full_footprint_fixed_height
MDA,2025,269101972.44,0.9386935033034783,0.06130649669652166,252604273.25557968,16497699.184420323,footprint_trend_nowcast,projected,,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2025-08-31,1.6666666666666663,full_footprint_fixed_height
MDA,2026,272323039.78,0.9387231749671336,0.06127682503286639,255635948.51898262,16687091.261017373,footprint_trend_nowcast,interpolated,2025-2030,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2026-08-31,2.6666666666666665,full_footprint_fixed_height
MDG,2020,360823089.8,0.9867932187589677,0.013206781241032297,356057778.1862981,4765311.613701953,observed_2.5d,historical_estimated,,GHS-BUILT-V R2023A,ghs_built_v_volume_share,none,2020-12-31,0.0,observed_input_imputation
MDG,2023,378018463.01,0.9874469073646339,0.01255309263536608,373273162.22595674,4745300.784043236,observed_2.5d,interpolated,2020-2025,GHS-BUILT-V R2023A,ghs_built_v_volume_share,none,2023-12-31,0.0,observed_input_imputation
MDG,2024,381949595.46,0.9876648035665226,0.012335196433477339,377238172.1723137,4711423.287686304,footprint_trend_nowcast,interpolated,2020-2025,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2024-08-31,0.6666666666666666,full_footprint_fixed_height
MDG,2025,387923078.83,0.9878826997684114,0.0121173002315886,383222498.41705465,4700580.412945322,footprint_trend_nowcast,projected,,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2025-08-31,1.6666666666666663,full_footprint_fixed_height
